Active WO,Alert Date/Time,Alert Type,Alert Value,Brightness,Burn Hours,DevEUI,Feeder,Feeder ID,Fixture Current,Fixture off Cycles,Fixture On Cycles,Fixture Type,Fixture Wattage,Firmware Version,HDOP,Hardware Version,Last Update,Latitude,Light Status,Longitude,Manufacturer,Network Type,Node Name,Node Status,Pole Current,RSSI,Solar,Subpanel Name,Subpanel Time Zone,Substation,Substation ID,Tag Name,Threshold Value 
,10/20/2025 09:07PM,Sudden Tilt,46.4,100,787 hrs,8813bf1cebf46b6c,,,0.9,53,64,,-,58.02.30,0.5,C5,21-10-2025 01:51,36.168788,ON,-86.690272,,LTE,08754177A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Without GPS Location,,100,496 hrs,8813bf1ceb74642c,,,0.3,40,40,,-,58.02.30,0.5,C5,21-10-2025 01:51,0,ON,0,,LTE,11931076A,ONLINE,0.7,High,No,Nashville Electric Service (NES),America/Chicago,,,,
,10/20/2025 09:07PM,Sudden Tilt,52.9,100,785 hrs,3c8a1f7404f0a787,,,0.9,62,63,,-,58.02.30,0.5,C5,21-10-2025 01:51,36.186972,ON,-86.689944,,LTE,08725049A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,52,100,796 hrs,3c8a1f75ff586e8b,,,0.9,60,63,,-,58.02.30,0.5,C5,21-10-2025 01:51,36.17034,ON,-86.688256,,LTE,08755147A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.7,100,597 hrs,8813bf1cd758886a,,,0.9,45,47,,-,58.02.30,0.5,C5,21-10-2025 01:51,36.154928,ON,-86.692016,,LTE,09724140B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,49.9,100,4204 hrs,3c8a1f745718947e,,,1.7,346,346,,-,58.02.30,0.5,C5,21-10-2025 01:51,36.206968,ON,-86.808384,,LTE,07545009A,ONLINE,3.4,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,45.8,100,1171 hrs,ec64c973618c522f,,,1.8,104,105,,-,58.02.30,0.5,C5,21-10-2025 01:51,36.202848,ON,-86.689272,,LTE,07755041B,ONLINE,3.5,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,46.4,100,320 hrs,8813bf04c4006e15,,,0.9,24,30,,-,58.02.30,0.5,C5,21-10-2025 01:51,36.11844,ON,-86.701096,,LTE,10723112A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.1,100,499 hrs,8813bf04be3c904e,,,0.9,42,42,,-,58.02.30,0.5,C5,21-10-2025 01:51,36.143292,ON,-86.695408,,LTE,09744035A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.9,100,521 hrs,8813bf168ed04050,,,0.9,37,39,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.156504,ON,-86.692496,,LTE,09714050B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,50.9,100,670 hrs,3c8a1f740b541369,,,0.9,55,55,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.142004,ON,-86.699536,,LTE,09744054D,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,48.4,100,1107 hrs,3c8a1f74624c4958,,,0.9,98,101,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.102192,ON,-86.712936,,LTE,10752046A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,51.8,100,1028 hrs,8813bf11fe60a287,,,1,105,107,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.09344,ON,-86.705616,,LTE,11713111A,ONLINE,2,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,47.2,100,776 hrs,3c8a1f7602948e39,,,0.9,64,63,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.180728,ON,-86.695656,,LTE,08734021B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,45.6,100,462 hrs,8813bf1ce8344999,,,1,33,34,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.15192,ON,-86.692424,,LTE,09724072A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,45.2,100,294 hrs,8813bf120f8478ad,,,1.7,28,28,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.035356,ON,-86.61144,,LTE,12856009A,ONLINE,3.4,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,48.9,100,1083 hrs,8813bf2a63e4442f,,,0.9,110,111,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.095432,ON,-86.70784,,LTE,11703116A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Without GPS Location,,100,3991 hrs,e86beaf793445d96,,,0.3,331,332,,-,58.02.43,9,C3,21-10-2025 01:52,0,ON,0,,LTE-M,09504045A,ONLINE,0.3,High,No,Nashville Electric Service (NES),America/Chicago,,,,
,10/20/2025 09:07PM,Sudden Tilt,46.2,100,602 hrs,8813bf1cc3a45534,,,1,34,46,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.147744,ON,-86.692984,,LTE,09734099A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,51.4,100,1087 hrs,3c8a1f73e51888aa,,,0.9,113,113,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.116324,ON,-86.725048,,LTE,10731137A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,49.2,100,1318 hrs,8813bf0d6c905d3a,,,0.9,104,106,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.202312,ON,-86.689192,,LTE,07755040B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,57.5,100,810 hrs,3c8a1f7626e43771,,,0.9,64,66,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.183264,ON,-86.693968,,LTE,08724003B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,45.3,100,349 hrs,ec64c9777af079ab,,,0.9,28,29,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.1468,ON,-86.694776,,LTE,09734138A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47,100,778 hrs,3c8a1f762d403669,,,0.9,69,68,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.17874,ON,-86.695568,,LTE,08734045A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,55.1,100,1044 hrs,8813bf1136188c30,,,0.9,81,98,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.07324,ON,-86.69252,,LTE,11744117A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,49.2,100,1320 hrs,ec64c96ad4581b94,,,1,103,106,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.213608,ON,-86.691792,,LTE,07734007A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,50.8,100,531 hrs,8813bf04bc80282e,,,0.9,28,40,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.158816,ON,-86.692312,,LTE,09714054A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,58.3,100,143 hrs,8813bf1ccf0c5284,,,1.9,10,10,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.04286,ON,-86.606304,,LTE,12941039A,ONLINE,3.9,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.8,100,740 hrs,3c8a1f97169486ad,,,1.9,62,63,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.052716,ON,-86.644608,,LTE,12823054A,ONLINE,3.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.6,100,877 hrs,3c8a1f7449988b7a,,,0.9,70,71,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.189564,ON,-86.688072,,LTE,08715052A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.6,100,269 hrs,8813bf11f6b42293,,,0.9,20,21,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.15858,ON,-86.863744,,LTE,09415003A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,45.6,100,283 hrs,8813bf114e0c4f36,,,0.9,13,22,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.11726,ON,-86.701528,,LTE,10723088A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,45.6,100,1346 hrs,ec64c97186486b18,,,0.9,56,87,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.174704,ON,-86.690512,,LTE,ec64c97186486b18,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,48.5,100,57 hrs,8813bf1ccf808758,,,1.7,4,4,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.01926,ON,-86.618832,,LTE,13825039A,ONLINE,3.4,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46,100,527 hrs,8813bf04d2348f8e,,,0.9,38,40,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.159924,ON,-86.692048,,LTE,09714056B,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.6,100,607 hrs,3c8a1f6461881279,,,0.9,47,48,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.146276,ON,-86.694808,,LTE,09734073B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.1,100,789 hrs,3c8a1f7465041379,,,0.9,59,62,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.187364,ON,-86.68956,,LTE,08725052B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,45.4,100,571 hrs,8813bf166ec03f45,,,0.9,40,42,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.165236,ON,-86.68848,,LTE,09705096A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.8,100,272 hrs,8813bf1132e47678,,,0.9,15,21,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.159652,ON,-86.866216,,LTE,09405001A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.6,100,572 hrs,8813bf04b618b24c,,,0.9,35,41,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.165776,ON,-86.688328,,LTE,09705098B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,49.6,100,848 hrs,3c8a1f740788a49b,,,0.9,78,80,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.191992,ON,-86.687312,,LTE,08715073A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Without GPS Location,,100,3035 hrs,c82e1847da347443,,,0.3,260,260,,-,58.02.43,9,C3,21-10-2025 01:52,0,ON,0,,LTE-M,09605007A,ONLINE,0.3,High,No,Nashville Electric Service (NES),America/Chicago,,,,
,10/20/2025 09:07PM,Sudden Tilt,45.5,100,57 hrs,8813bf1cad249c29,,,1.8,4,4,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.017624,ON,-86.619528,,LTE,13835032A,ONLINE,3.5,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.9,100,782 hrs,3c8a1f75e318a85c,,,0.9,62,62,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.185428,ON,-86.691456,,LTE,08724019B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,45.5,100,774 hrs,3c8a1f7602e05447,,,0.9,66,65,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.178292,ON,-86.695384,,LTE,08734042B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.8,100,1202 hrs,8813bf0d63707e2b,,,0.9,108,107,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.177444,ON,-86.694792,,LTE,08734039B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,48.7,100,529 hrs,8813bf04b48c9578,,,0.9,28,40,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.159336,ON,-86.692256,,LTE,09714055B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.2,100,711 hrs,9454c5507a14a17c,,,0.9,54,57,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.187692,ON,-86.689672,,LTE,08725053A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,58.8,100,1096 hrs,8813bf0b10d4495b,,,0.9,109,110,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.115828,ON,-86.724776,,LTE,10731139A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,46.7,100,43 hrs,8813bf106eb44915,,,1.7,3,3,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.058396,ON,-86.635688,,LTE,12814047A,ONLINE,3.4,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,50.8,100,1057 hrs,8813bf12364c8f1f,,,0.9,97,106,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.075628,ON,-86.693976,,LTE,11744120A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,57,100,1013 hrs,ec64c96990c84d67,,,0.9,88,88,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.097972,ON,-86.709336,,LTE,11703148A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,45.4,100,319 hrs,8813bf109b448e8d,,,0.9,24,28,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.116908,ON,-86.703296,,LTE,10723115A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,53.4,100,704 hrs,8813bf2b552c5ba5,,,1.7,60,61,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.223524,ON,-86.694688,,LTE,07714032A,ONLINE,3.3,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.8,100,704 hrs,3c8a1f743b648aa5,,,0.9,54,58,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.190096,ON,-86.6886,,LTE,08715059A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.3,100,445 hrs,8813bf1cdce4514f,,,1,32,33,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.1499,ON,-86.690584,,LTE,09724031A,ONLINE,2.1,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.4,100,553 hrs,8813bf4ec4d41893,,,0.9,23,39,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.189908,ON,-86.687568,,LTE,08715056A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,48.3,100,755 hrs,3c8a1f7408288086,,,1.7,61,61,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.07242,ON,-86.63696,,LTE,11854058A,ONLINE,3.4,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.6,100,43 hrs,8813bf154f5c3469,,,1.7,3,3,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.127612,ON,-86.629392,,LTE,10814033A,ONLINE,3.4,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.6,100,740 hrs,8813bf4ebecc2a68,,,1.7,61,61,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.061544,ON,-86.638512,,LTE,12813033A,ONLINE,3.5,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.1,100,791 hrs,3c8a1f75afbcb074,,,0.9,63,63,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.1862,ON,-86.690704,,LTE,08724029A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,50.5,100,779 hrs,3c8a1f761fa87a8b,,,0.9,63,63,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.179744,ON,-86.695728,,LTE,08734052A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47,100,698 hrs,3c8a1f75bf78a788,,,0.9,44,54,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.142292,ON,-86.699312,,LTE,09744055A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,50.9,100,1194 hrs,8813bf2a31fc9c85,,,0.9,111,110,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.175828,ON,-86.692544,,LTE,08744186B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,48.4,100,502 hrs,8813bf04cb00492d,,,1,39,39,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.12498,ON,-86.813784,,LTE,10514202A,ONLINE,2.1,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,50.6,100,789 hrs,9454c55085985754,,,0.9,63,64,,-,58.02.30,0.5,C5,21-10-2025 01:52,36.181644,ON,-86.695336,,LTE,08734036B,ONLINE,1.8,Medium,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,56.8,100,684 hrs,8813bf0e26f02050,,,1.7,53,53,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.22876,ON,-86.698616,,LTE,07704084A,ONLINE,3.4,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,45.6,100,607 hrs,8813bf0594b87179,,,0.9,43,46,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.15108,ON,-86.690728,,LTE,09724047B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,56.8,100,1068 hrs,ec64c96a10789453,,,0.9,98,98,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.089296,ON,-86.703,,LTE,11713032A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,52.8,100,1298 hrs,ec64c969c9b0956e,,,0.9,105,107,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.20438,ON,-86.68964,,LTE,07755070B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,48.2,100,862 hrs,3c8a1f97522c3f8a,,,0.9,69,71,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.191492,ON,-86.68744,,LTE,08715071B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.4,100,532 hrs,3c8a1f75efb42d3c,,,0.9,28,40,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.159912,ON,-86.692016,,LTE,09714056A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.3,100,628 hrs,8813bf0ca5287e1e,,,0.9,48,48,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.14488,ON,-86.696512,,LTE,09734022A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.9,100,800 hrs,3c8a1f744110293e,,,0.9,52,65,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.16888,ON,-86.687992,,LTE,08755151A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.1,100,283 hrs,8813bf08aea88f5f,,,0.9,8,20,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.116104,ON,-86.703752,,LTE,10733049A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,48.7,100,539 hrs,8813bf1cc09898a2,,,0.9,38,40,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.161896,ON,-86.690864,,LTE,09704014B,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,51.5,100,707 hrs,8813bf1cd6e02c65,,,0.9,61,66,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.191456,ON,-86.68796,,LTE,08715070A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,50.7,100,786 hrs,3c8a1f7453684916,,,0.9,64,64,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.18364,ON,-86.693552,,LTE,08724004B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.5,100,1085 hrs,3c8a1f746c70643f,,,0.9,109,109,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.089888,ON,-86.703424,,LTE,11713098A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,45.4,100,1085 hrs,3c8a1f75aed0364c,,,1,107,110,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.09096,ON,-86.704296,,LTE,11713102A,ONLINE,2,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,49.9,100,1316 hrs,8813bf0ddb48908a,,,1.1,104,107,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.212584,ON,-86.69156,,LTE,07734005B,ONLINE,2.1,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,45.6,100,635 hrs,8813bf1237787a61,,,0.9,46,47,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.14742,ON,-86.69344,,LTE,09734098B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,57,100,1220 hrs,8813bf0de1dc1475,,,0.9,107,107,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.177856,ON,-86.695096,,LTE,08734040B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46,100,794 hrs,8813bf2a9854316a,,,1,55,65,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.170168,ON,-86.689288,,LTE,08755165A,ONLINE,2.1,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,55,100,1058 hrs,8813bf04c05c8b94,,,1,92,92,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.097068,ON,-86.7092,,LTE,11703145A,ONLINE,2,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,50,100,859 hrs,8813bf1ccfb85f6a,,,0.9,68,71,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.191004,ON,-86.687552,,LTE,08715067B,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,47.1,100,697 hrs,3c8a1f7417484389,,,0.9,54,58,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.190708,ON,-86.68856,,LTE,08715065A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,53.9,100,677 hrs,3c8a1f7415889f76,,,0.9,54,65,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.140492,ON,-86.700136,,LTE,09743020A,ONLINE,1.8,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,46.7,100,521 hrs,8813bf0b42ac64b1,,,1.7,39,40,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.22472,ON,-86.695208,,LTE,8813bf0b42ac64b1,ONLINE,3.4,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,49.6,100,534 hrs,8813bf2a32740f4f,,,0.9,29,40,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.162796,ON,-86.690112,,LTE,09705002A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,,45
,10/20/2025 09:07PM,Sudden Tilt,62.6,100,1042 hrs,3c8a1f75eb942ca0,,,0.9,78,96,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.077384,ON,-86.695064,,LTE,11744122A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
,10/20/2025 09:07PM,Sudden Tilt,46.9,100,1322 hrs,8813bf0dcd80244d,,,0.9,101,104,,-,58.02.30,0.5,C5,21-10-2025 01:53,36.21208,ON,-86.691408,,LTE,07734004A,ONLINE,1.9,High,No,Nashville Electric Service (NES),America/Chicago,,,NES Default_CS_081525,45
